CGPA,Internships,Projects,Workshops/Certifications,AptitudeTestScore,SoftSkillsRating,ExtracurricularActivities,PlacementTraining,SSC_Marks,HSC_Marks,placed,Score,company_offer,skills
7.6,1,2,0,90,4.8,1,1,77,86,1,88,10,"c, reactJs, communication, postgresql, aws"
7.6,2,3,0,78,3.7,1,1,72,84,1,81,17,"c++, angular, teamwork, flask, oracle cloud"
6.9,2,3,3,80,4.8,1,0,82,86,1,87,8,"c, css, leadership, postgresql, aws"
8.0,1,3,2,90,4.8,0,1,85,88,1,92,5,"c, html, leadership, flask, ibm cloud"
8.2,2,3,2,90,4.1,1,1,73,69,1,86,7,"c, angular, communication, sql, ibm cloud"
8.2,1,3,2,89,4.5,1,1,84,88,1,90,10,"ruby, expressjs, teamwork, flask, oracle cloud"
8.4,1,2,2,86,4.8,0,1,87,85,1,91,5,"c, angular, teamwork, sql, ibm cloud"
8.2,1,3,2,90,4.8,1,1,75,81,1,90,11,"c, angular, problem-solving, django, oracle cloud"
8.4,1,3,2,90,4.8,1,1,87,83,1,92,1,"javascript, angular, communication, nosql, ibm cloud"
8.3,2,3,2,90,4.8,1,1,68,88,1,91,4,"python, nodejs, problem-solving, flask, azure"
7.6,2,2,2,79,4.8,1,1,76,82,1,86,10,"javascript, javascript, leadership, postgresql, aws"
8.3,1,2,0,76,4.4,1,1,82,84,1,85,19,"javascript, expressjs, leadership, sql, oracle cloud"
8.4,1,3,2,90,4.7,1,1,81,88,1,92,4,"java, reactJs, problem-solving, oracle, aws"
8.4,0,2,0,81,3.8,1,1,65,65,1,78,23,"ruby, reactJs, communication, nosql, google cloud"
8.1,0,3,2,87,4.8,1,0,90,83,1,90,7,"java, expressjs, leadership, django, google cloud"
8.0,0,1,1,67,4.1,1,1,62,61,1,73,21,"python, angular, communication, django, google cloud"
7.9,1,3,0,78,4.2,0,1,55,74,1,80,32,"c, css, problem-solving, mysql, aws"
6.5,2,3,2,81,3.3,0,1,83,76,1,77,30,"python, html, leadership, django, oracle cloud"
8.7,2,3,2,90,4.8,1,1,81,80,1,93,4,"javascript, reactJs, leadership, mysql, azure"
8.8,2,3,2,85,4.7,1,0,86,86,1,93,3,"java, nodejs, communication, flask, oracle cloud"
8.5,2,3,2,90,4.7,0,1,76,82,1,92,2,"ruby, css, problem-solving, mysql, azure"
7.9,2,2,1,88,4.5,1,1,83,73,1,87,6,"java, reactJs, teamwork, postgresql, azure"
6.6,1,3,2,76,4.5,1,1,74,84,1,81,19,"java, expressjs, teamwork, django, oracle cloud"
7.7,1,1,0,73,4.0,1,1,65,75,1,77,26,"java, expressjs, leadership, oracle, azure"
8.2,2,3,2,90,4.8,1,1,85,83,1,92,5,"c, reactjs, communication, sql, oracle cloud"
8.2,0,2,2,90,4.8,1,1,77,83,1,88,6,"ruby, expressjs, leadership, django, google cloud"
6.8,1,1,0,80,4.3,0,1,55,76,1,76,23,"javascript, reactJs, communication, oracle, oracle cloud"
7.9,2,3,2,90,4.7,1,1,75,74,1,89,8,"python, nodejs, problem-solving, sql, oracle cloud"
8.4,2,3,2,90,4.8,1,1,81,88,1,93,4,"ruby, css, leadership, mysql, google cloud"
8.6,2,3,2,79,4.8,1,1,75,86,1,90,9,"javascript, nodejs, problem-solving, nosql, ibm cloud"
7.3,0,3,2,90,4.1,1,1,80,80,1,84,18,"javascript, angular, problem-solving, nosql, aws"
8.5,0,2,2,86,4.8,0,1,55,69,1,84,20,"c, html, leadership, nosql, aws"
8.5,2,3,2,90,4.8,1,1,79,80,1,92,5,"javascript, html, problem-solving, mongodb, oracle cloud"
6.6,1,1,0,72,4.1,1,0,58,64,1,72,22,"javascript, expressjs, communication, flask, ibm cloud"
8.6,2,3,2,84,4.5,1,1,81,85,1,90,9,"java, reactJs, communication, flask, azure"
7.7,1,1,0,82,3.7,0,1,55,81,1,77,32,"java, nodejs, communication, oracle, google cloud"
7.5,1,1,0,80,4.7,0,0,56,82,1,81,14,"java, nodejs, problem-solving, mysql, oracle cloud"
7.9,1,2,1,86,4.6,1,1,82,62,1,85,20,"c, angular, teamwork, mongodb, aws"
8.3,1,3,2,90,4.8,1,1,76,88,1,91,4,"java, nodejs, leadership, django, google cloud"
8.1,1,3,2,86,4.6,1,1,88,84,1,90,9,"java, nodejs, leadership, postgresql, google cloud"
8.4,2,3,2,90,4.8,1,1,85,78,1,92,3,"c++, expressjs, leadership, mysql, ibm cloud"
8.5,0,2,1,89,4.8,1,1,56,72,1,85,15,"javascript, css, communication, django, google cloud"
8.9,2,1,2,90,4.7,1,1,75,84,1,91,2,"ruby, reactjs, leadership, flask, google cloud"
7.0,2,1,0,75,3.8,1,1,69,67,1,75,30,"java, html, communication, oracle, ibm cloud"
7.9,2,1,3,70,4.0,1,1,67,81,1,78,30,"python, javascript, problem-solving, sql, oracle cloud"
8.5,1,2,0,85,4.3,0,1,55,83,1,84,13,"ruby, javascript, teamwork, django, azure"
7.8,2,3,2,90,4.6,1,1,79,88,1,90,9,"javascript, html, teamwork, sql, azure"
8.5,1,3,3,88,4.4,1,1,75,83,1,89,10,"ruby, html, teamwork, mysql, ibm cloud"
8.5,2,2,2,90,4.8,1,1,84,71,1,91,2,"python, html, teamwork, oracle, google cloud"
7.4,1,3,2,83,4.8,0,1,68,88,1,86,6,"python, javascript, leadership, postgresql, ibm cloud"
7.5,1,3,2,78,4.6,1,1,74,84,1,85,15,"c++, reactJs, teamwork, django, oracle cloud"
8.2,2,3,2,90,4.8,1,1,73,83,1,91,3,"java, javascript, teamwork, django, oracle cloud"
8.6,2,3,2,90,4.8,1,1,75,78,1,92,3,"python, html, communication, oracle, oracle cloud"
6.7,1,2,0,90,4.7,1,1,55,82,1,82,15,"javascript, nodejs, leadership, oracle, azure"
8.5,1,3,2,84,4.6,1,1,74,85,1,89,6,"javascript, expressjs, problem-solving, mongodb, google cloud"
8.4,1,3,1,83,4.2,1,1,85,81,1,87,12,"python, css, communication, nosql, oracle cloud"
7.9,1,3,0,83,4.6,1,1,81,68,1,86,12,"java, reactjs, teamwork, flask, aws"
8.5,2,3,1,90,4.7,1,1,72,77,1,90,10,"java, reactjs, teamwork, django, google cloud"
8.4,1,3,2,77,4.5,1,1,82,80,1,87,10,"c++, reactjs, leadership, mysql, google cloud"
8.4,1,3,2,86,4.7,1,1,80,84,1,90,7,"ruby, css, problem-solving, mysql, oracle cloud"
8.3,0,1,2,84,4.8,1,1,83,82,1,87,11,"java, javascript, leadership, django, oracle cloud"
7.6,1,2,0,73,4.4,0,1,56,66,1,77,31,"c, reactJs, teamwork, sql, aws"
7.2,1,2,0,69,4.5,0,1,56,67,1,76,22,"c++, reactjs, leadership, mysql, google cloud"
8.3,2,2,2,77,4.0,1,1,84,81,1,84,14,"javascript, expressjs, communication, oracle, google cloud"
8.6,1,3,1,85,4.6,1,1,71,84,1,89,12,"java, reactJs, leadership, oracle, azure"
8.4,2,3,2,90,4.8,1,1,75,84,1,92,1,"javascript, css, leadership, postgresql, azure"
6.7,1,1,0,86,4.8,0,1,55,64,1,79,29,"c, reactJs, leadership, django, ibm cloud"
8.5,2,3,2,90,4.8,1,1,83,85,1,93,5,"c++, nodejs, problem-solving, nosql, aws"
8.6,2,3,2,90,4.7,1,1,85,82,1,93,5,"javascript, angular, communication, postgresql, azure"
7.9,2,3,2,90,4.8,1,1,81,87,1,92,3,"javascript, css, leadership, django, oracle cloud"
8.5,2,3,2,90,4.7,1,1,80,84,1,92,5,"python, reactJs, leadership, nosql, ibm cloud"
6.5,1,1,1,79,4.2,1,1,82,69,1,77,25,"c, angular, communication, mysql, ibm cloud"
8.4,0,3,0,86,4.6,1,1,90,83,1,90,12,"c, reactJs, teamwork, django, ibm cloud"
8.2,0,3,2,78,4.8,1,0,61,71,1,83,15,"ruby, css, teamwork, postgresql, oracle cloud"
8.3,2,2,0,78,4.1,0,1,60,83,1,82,17,"c++, angular, teamwork, flask, oracle cloud"
7.7,0,3,0,87,4.7,1,1,81,60,1,85,18,"c, css, leadership, django, ibm cloud"
7.4,1,1,2,84,4.7,1,1,80,75,1,84,16,"c++, javascript, teamwork, oracle, azure"
8.1,1,3,2,89,4.8,1,1,75,82,1,90,10,"python, nodejs, problem-solving, mysql, google cloud"
7.7,2,3,2,90,4.8,1,1,81,85,1,91,1,"javascript, javascript, teamwork, mysql, google cloud"
8.1,2,3,2,90,4.7,1,1,76,88,1,91,1,"c++, expressjs, leadership, nosql, oracle cloud"
7.9,0,1,2,77,4.8,1,1,83,82,1,84,16,"java, html, teamwork, flask, google cloud"
8.1,2,3,2,82,4.7,1,1,83,86,1,90,9,"javascript, html, leadership, django, ibm cloud"
8.4,2,3,0,86,4.7,1,1,84,83,1,91,2,"python, html, communication, mongodb, aws"
8.8,2,3,2,90,4.8,1,1,77,81,1,93,4,"ruby, expressjs, leadership, sql, aws"
7.6,1,3,0,80,4.8,1,1,73,78,1,85,18,"python, css, communication, nosql, ibm cloud"
8.3,2,3,2,90,4.8,1,1,80,88,1,93,1,"javascript, css, communication, mongodb, azure"
8.2,0,1,1,68,3.8,1,0,79,83,1,77,26,"ruby, angular, leadership, mongodb, aws"
8.1,2,3,2,85,4.6,1,1,82,85,1,90,12,"c++, expressjs, communication, mysql, oracle cloud"
8.6,1,3,0,90,4.8,1,1,87,81,1,92,2,"java, expressjs, teamwork, mysql, aws"
8.6,0,3,2,90,4.8,1,1,77,83,1,90,7,"ruby, html, teamwork, nosql, ibm cloud"
8.2,1,2,2,80,4.4,1,1,68,87,1,84,17,"c++, html, leadership, flask, aws"
8.4,2,3,2,90,4.4,1,1,74,88,1,90,9,"c++, reactjs, teamwork, flask, aws"
8.4,2,3,2,90,4.8,1,1,81,81,1,92,5,"java, css, problem-solving, oracle, aws"
8.6,1,3,3,78,4.7,1,1,76,87,1,88,9,"javascript, css, teamwork, oracle, oracle cloud"
8.0,0,3,2,87,4.5,1,1,83,81,1,87,8,"c++, reactjs, communication, oracle, azure"
8.0,0,3,1,86,4.3,1,1,75,66,1,83,13,"c, javascript, communication, nosql, aws"
8.5,1,1,2,90,4.7,1,1,75,88,1,89,6,"c++, css, problem-solving, mysql, azure"
8.4,2,1,1,79,4.3,1,1,74,68,1,83,15,"c, nodejs, leadership, oracle, google cloud"
7.9,0,3,2,89,4.7,1,1,78,82,1,88,9,"c++, html, problem-solving, django, google cloud"
8.5,0,1,2,83,4.2,1,0,79,73,1,83,15,"c++, javascript, leadership, mongodb, ibm cloud"
8.3,1,3,2,87,4.8,1,1,79,85,1,91,5,"ruby, reactjs, teamwork, postgresql, oracle cloud"
9.0,0,3,2,86,4.8,1,1,79,86,1,91,3,"python, reactjs, communication, oracle, google cloud"
8.2,1,2,2,71,4.4,1,1,73,87,1,83,16,"c, reactjs, teamwork, oracle, google cloud"
7.5,1,2,2,89,4.8,1,1,70,84,1,87,8,"java, css, teamwork, postgresql, aws"
7.5,1,3,1,84,4.0,1,0,74,70,1,81,19,"java, html, problem-solving, django, oracle cloud"
8.6,1,3,2,87,4.1,1,1,80,86,1,88,8,"c++, angular, problem-solving, flask, google cloud"
6.8,0,1,0,84,4.1,1,1,62,86,1,78,28,"c, reactJs, problem-solving, flask, ibm cloud"
8.4,1,3,2,85,4.2,1,1,89,88,1,89,6,"ruby, expressjs, communication, flask, aws"
8.5,1,2,0,87,4.7,0,1,55,70,1,85,16,"c, javascript, teamwork, nosql, oracle cloud"
8.2,0,3,0,86,4.0,1,1,67,80,1,83,15,"c++, reactjs, teamwork, django, aws"
8.1,1,3,2,90,4.5,1,1,76,82,1,89,10,"java, html, teamwork, mysql, oracle cloud"
8.8,1,3,2,90,4.8,1,1,81,88,1,93,4,"c++, html, leadership, sql, google cloud"
8.3,1,3,2,87,4.4,1,1,76,83,1,88,6,"javascript, css, problem-solving, mysql, google cloud"
6.7,1,3,1,76,4.4,1,1,84,83,1,82,15,"java, angular, communication, nosql, ibm cloud"
7.7,1,2,1,81,4.8,1,1,81,82,1,86,10,"ruby, reactJs, communication, mysql, oracle cloud"
8.5,1,3,1,82,4.7,1,1,80,70,1,88,12,"javascript, html, teamwork, oracle, aws"
7.9,1,2,2,90,4.2,1,1,81,86,1,87,7,"java, reactjs, teamwork, postgresql, oracle cloud"
8.5,0,3,2,90,4.7,1,1,81,81,1,90,9,"c, html, leadership, mongodb, aws"
8.4,2,2,3,90,4.6,1,1,77,83,1,90,12,"c, reactJs, teamwork, django, azure"
7.8,1,2,0,75,4.5,0,1,55,71,1,79,32,"javascript, reactJs, leadership, flask, azure"
8.1,2,3,2,90,4.8,1,1,81,87,1,92,3,"ruby, expressjs, problem-solving, postgresql, google cloud"
8.6,2,3,2,79,4.8,1,1,78,78,1,89,12,"ruby, nodejs, problem-solving, sql, oracle cloud"
7.8,1,1,1,83,4.0,0,1,67,69,1,79,24,"python, html, teamwork, oracle, azure"
8.4,2,2,2,77,4.8,1,1,71,84,1,87,8,"ruby, angular, problem-solving, oracle, aws"
7.1,2,3,2,88,4.5,1,1,75,70,1,85,14,"java, expressjs, communication, flask, ibm cloud"
7.2,1,3,2,80,4.6,0,0,79,84,1,85,20,"javascript, reactJs, leadership, flask, ibm cloud"
8.2,2,3,2,90,4.7,1,1,83,78,1,91,5,"c, angular, leadership, mysql, google cloud"
8.4,1,3,0,81,4.8,1,1,85,88,1,90,7,"c++, reactJs, leadership, mongodb, oracle cloud"
7.9,0,3,1,90,4.4,1,1,82,87,1,88,8,"python, angular, leadership, postgresql, ibm cloud"
8.5,2,3,0,89,4.8,1,1,82,70,1,91,4,"c, html, leadership, sql, ibm cloud"
8.1,1,3,2,88,4.4,0,1,55,88,1,86,10,"c++, angular, problem-solving, mongodb, oracle cloud"
8.0,2,3,2,90,4.8,1,1,82,83,1,92,4,"c, angular, leadership, nosql, google cloud"
8.1,2,3,2,90,4.7,1,1,82,85,1,92,1,"javascript, html, communication, mysql, oracle cloud"
7.6,2,3,0,78,4.8,1,1,74,87,1,87,9,"c++, angular, communication, mysql, aws"
8.4,2,3,0,90,4.8,1,1,70,88,1,92,1,"java, html, teamwork, django, aws"
8.4,2,3,2,90,4.8,1,1,76,88,1,93,1,"ruby, nodejs, problem-solving, sql, ibm cloud"
8.2,2,3,2,81,4.8,1,1,83,82,1,90,8,"c++, html, communication, sql, ibm cloud"
8.0,2,3,0,90,4.3,0,1,83,83,1,89,9,"python, reactJs, leadership, postgresql, ibm cloud"
8.3,2,3,2,90,4.8,1,1,74,88,1,92,5,"c++, expressjs, leadership, oracle, aws"
7.9,2,3,2,90,4.8,1,1,78,87,1,91,3,"javascript, css, problem-solving, mongodb, azure"
8.2,2,3,1,85,4.6,0,1,78,66,1,87,6,"ruby, reactJs, communication, nosql, google cloud"
8.1,2,2,0,84,4.8,1,1,76,87,1,89,6,"java, angular, communication, mysql, azure"
8.3,1,2,2,90,4.8,1,1,70,88,1,90,7,"javascript, reactJs, communication, sql, oracle cloud"
6.5,1,2,0,68,4.4,0,1,72,70,1,76,23,"c, angular, teamwork, mongodb, google cloud"
8.3,2,1,0,80,4.7,1,1,84,86,1,88,12,"python, javascript, leadership, django, ibm cloud"
7.3,0,3,2,89,4.5,1,1,80,86,1,86,12,"python, nodejs, communication, mongodb, ibm cloud"
8.0,2,3,2,89,4.8,1,1,83,83,1,92,4,"c, html, leadership, postgresql, aws"
8.6,1,1,2,87,3.9,1,1,84,84,1,85,13,"python, css, problem-solving, sql, ibm cloud"
8.4,2,2,2,86,4.8,1,1,72,83,1,89,10,"javascript, javascript, teamwork, postgresql, azure"
8.3,2,3,2,90,4.8,1,1,76,84,1,92,3,"python, angular, teamwork, sql, ibm cloud"
8.7,2,3,2,81,4.8,1,1,87,85,1,92,1,"c++, html, teamwork, sql, aws"
8.4,2,3,2,90,4.6,1,1,74,85,1,91,2,"javascript, reactJs, leadership, django, aws"
8.2,2,3,2,90,4.8,1,1,85,83,1,92,3,"ruby, nodejs, problem-solving, postgresql, aws"
8.4,1,3,0,82,4.8,1,1,75,81,1,89,11,"python, expressjs, teamwork, mysql, aws"
8.9,1,3,2,83,4.6,1,1,71,84,1,89,6,"java, nodejs, communication, postgresql, aws"
8.6,1,1,3,81,4.7,0,1,72,86,1,87,8,"ruby, html, teamwork, flask, google cloud"
7.5,0,2,0,63,4.5,1,1,56,62,1,73,27,"java, nodejs, leadership, nosql, aws"
8.6,2,3,1,90,4.8,1,1,58,71,1,89,9,"ruby, javascript, communication, mysql, oracle cloud"
8.3,1,3,2,90,4.8,1,1,79,84,1,91,2,"python, nodejs, teamwork, mongodb, aws"
7.9,1,3,2,88,4.5,1,0,90,69,1,88,6,"c++, angular, communication, oracle, oracle cloud"
8.5,1,3,2,90,4.8,1,1,87,85,1,93,3,"ruby, reactJs, teamwork, mongodb, google cloud"
6.7,1,1,0,71,4.3,0,1,57,60,1,72,23,"java, javascript, leadership, flask, google cloud"
8.1,1,3,2,90,4.8,1,1,84,88,1,92,1,"javascript, angular, teamwork, django, oracle cloud"
9.1,2,1,3,84,4.8,1,1,81,85,1,91,2,"python, html, leadership, mongodb, azure"
8.6,1,3,2,89,4.6,1,1,75,83,1,90,10,"python, html, leadership, sql, azure"
8.6,1,3,2,82,4.8,1,1,85,86,1,91,4,"ruby, html, teamwork, postgresql, azure"
7.7,1,3,2,85,4.8,1,1,80,86,1,89,6,"c++, nodejs, leadership, oracle, ibm cloud"
8.5,1,3,0,74,4.3,1,1,78,62,1,82,17,"java, html, problem-solving, flask, aws"
7.8,1,3,1,90,4.4,1,1,85,82,1,88,11,"c++, nodejs, problem-solving, flask, google cloud"
8.4,2,3,2,89,4.6,1,1,74,86,1,91,4,"java, javascript, communication, sql, google cloud"
8.6,0,3,2,85,4.7,1,1,78,80,1,89,10,"ruby, angular, problem-solving, mysql, google cloud"
8.1,1,2,2,84,4.5,1,1,78,84,1,87,6,"javascript, angular, problem-solving, django, oracle cloud"
7.8,2,3,2,90,4.8,1,1,88,80,1,92,2,"javascript, nodejs, problem-solving, postgresql, ibm cloud"
8.6,0,3,1,81,4.6,1,1,74,85,1,87,11,"javascript, javascript, communication, oracle, google cloud"
8.1,1,3,2,70,4.7,0,1,65,75,1,82,13,"javascript, reactjs, problem-solving, nosql, google cloud"
7.6,2,3,0,90,4.8,1,1,79,67,1,88,9,"python, expressjs, problem-solving, sql, google cloud"
8.2,2,3,2,90,4.8,1,1,79,84,1,92,1,"python, css, leadership, flask, google cloud"
8.7,1,2,1,90,4.6,1,1,75,88,1,90,11,"ruby, nodejs, communication, django, ibm cloud"
7.8,0,2,1,65,4.3,1,0,56,67,1,74,21,"c++, javascript, communication, postgresql, azure"
8.3,1,2,2,83,4.2,1,1,55,88,1,83,14,"java, angular, teamwork, postgresql, azure"
8.3,2,3,2,86,4.8,1,1,78,86,1,91,5,"python, html, leadership, mysql, aws"
7.6,1,2,1,75,4.3,1,1,80,67,1,80,30,"python, reactjs, problem-solving, mysql, google cloud"
8.4,2,3,2,90,4.7,1,1,78,83,1,92,4,"python, css, teamwork, flask, oracle cloud"
8.2,1,3,2,85,4.4,1,1,76,88,1,88,9,"c, angular, teamwork, nosql, oracle cloud"
8.7,2,3,2,90,4.8,1,1,89,86,1,95,5,"python, angular, problem-solving, flask, ibm cloud"
8.3,2,3,2,89,4.1,1,1,77,77,1,87,11,"javascript, html, communication, mongodb, aws"
7.9,1,2,2,83,4.5,1,0,69,87,1,85,18,"ruby, html, problem-solving, oracle, ibm cloud"
8.2,2,3,2,90,4.8,1,1,78,88,1,92,1,"java, javascript, leadership, django, azure"
8.3,1,3,1,73,4.5,1,1,83,66,1,84,19,"javascript, html, teamwork, sql, ibm cloud"
8.3,2,3,2,87,4.7,0,1,71,85,1,90,8,"python, html, teamwork, postgresql, oracle cloud"
7.7,1,3,2,78,4.1,1,1,77,82,1,83,19,"c, expressjs, teamwork, oracle, ibm cloud"
8.8,2,3,2,90,4.8,1,1,84,88,1,95,1,"java, javascript, problem-solving, flask, azure"
7.7,1,3,2,83,4.8,1,1,82,82,1,88,11,"javascript, html, communication, mysql, oracle cloud"
8.7,1,3,2,72,4.8,1,1,84,72,1,87,7,"c++, reactjs, teamwork, django, oracle cloud"
8.0,1,3,2,88,3.9,0,0,88,71,1,85,19,"javascript, html, teamwork, mysql, azure"
7.4,1,1,1,79,4.0,1,0,55,70,1,75,24,"java, html, teamwork, mysql, oracle cloud"
7.3,1,3,0,87,4.3,0,1,55,86,1,83,18,"java, reactjs, leadership, oracle, azure"
8.3,1,2,2,87,4.3,1,1,81,88,1,88,9,"ruby, reactjs, leadership, django, azure"
8.3,1,2,2,78,4.4,1,1,76,85,1,85,19,"java, css, teamwork, postgresql, oracle cloud"
8.4,2,3,2,90,4.8,1,1,78,83,1,92,2,"javascript, html, teamwork, nosql, aws"
7.8,2,3,2,90,4.5,1,1,82,82,1,90,10,"java, reactjs, leadership, oracle, oracle cloud"
8.2,1,1,1,76,3.5,0,1,85,63,1,77,27,"c++, html, problem-solving, nosql, ibm cloud"
7.4,1,2,2,77,4.6,1,1,66,83,1,82,13,"c++, html, communication, flask, ibm cloud"
8.4,2,2,2,78,4.1,0,1,83,80,1,85,17,"ruby, reactJs, problem-solving, django, oracle cloud"
8.5,2,3,2,85,4.8,1,1,87,83,1,92,5,"ruby, reactjs, communication, flask, ibm cloud"
8.3,2,3,2,87,4.8,1,1,83,86,1,92,5,"ruby, expressjs, teamwork, flask, ibm cloud"
8.2,2,2,2,76,4.3,1,1,76,66,1,82,20,"java, nodejs, problem-solving, nosql, aws"
8.8,2,3,2,90,4.6,1,1,85,83,1,93,1,"ruby, css, teamwork, oracle, azure"
8.6,2,3,2,90,4.8,1,1,71,81,1,91,3,"c++, css, teamwork, postgresql, azure"
8.7,2,3,2,89,4.5,1,1,63,87,1,90,12,"java, angular, problem-solving, django, google cloud"
7.9,2,3,2,90,4.7,1,1,88,65,1,89,9,"java, css, problem-solving, mysql, google cloud"
8.7,2,3,2,86,4.8,1,1,81,84,1,92,5,"c, expressjs, problem-solving, nosql, azure"
7.7,0,3,2,90,4.5,0,1,86,86,1,88,7,"ruby, reactJs, communication, nosql, oracle cloud"
7.7,1,1,1,90,4.1,0,1,75,71,1,82,14,"ruby, javascript, problem-solving, django, google cloud"
6.5,2,3,2,79,3.7,1,1,57,68,1,75,23,"java, javascript, teamwork, oracle, aws"
8.3,1,3,2,74,4.4,1,1,82,82,1,85,17,"javascript, expressjs, problem-solving, nosql, oracle cloud"
8.7,1,3,1,71,4.8,1,1,76,81,1,87,6,"c, angular, leadership, sql, oracle cloud"
8.3,2,3,2,90,4.8,1,1,80,87,1,93,4,"javascript, html, problem-solving, django, aws"
7.7,1,1,0,81,4.3,0,0,60,70,1,79,30,"c, angular, teamwork, flask, google cloud"
8.1,1,2,0,90,4.6,1,1,84,86,1,90,10,"c, nodejs, teamwork, oracle, aws"
8.4,2,3,0,90,4.7,1,1,78,83,1,92,4,"c, expressjs, leadership, nosql, oracle cloud"
8.5,1,3,2,90,4.8,1,1,79,86,1,92,2,"c, css, teamwork, django, oracle cloud"
8.8,2,3,2,90,4.8,1,1,84,80,1,94,1,"c, reactJs, problem-solving, oracle, azure"
7.9,2,1,1,80,4.7,1,1,85,84,1,87,7,"ruby, nodejs, leadership, flask, ibm cloud"
7.0,1,3,2,75,4.4,1,1,74,63,1,79,28,"ruby, reactjs, teamwork, flask, aws"
8.3,1,3,2,89,4.8,1,1,86,86,1,92,4,"c, reactJs, teamwork, postgresql, ibm cloud"
7.7,1,2,2,85,4.8,1,1,87,86,1,89,7,"c++, html, communication, mysql, oracle cloud"
6.6,0,1,2,79,4.2,1,0,69,84,1,77,22,"java, javascript, problem-solving, django, oracle cloud"
8.3,1,3,1,87,4.4,1,1,59,83,1,86,12,"c++, angular, leadership, mongodb, oracle cloud"
8.5,1,2,2,79,4.3,1,1,82,84,1,86,11,"ruby, javascript, teamwork, mongodb, google cloud"
7.5,1,2,0,81,4.0,1,1,71,88,1,81,17,"java, css, leadership, postgresql, aws"
8.0,2,3,2,88,4.6,1,1,81,87,1,91,4,"c, reactjs, teamwork, oracle, google cloud"
7.8,1,2,1,77,4.6,1,1,71,76,1,83,15,"javascript, expressjs, leadership, django, google cloud"
8.7,2,3,2,90,4.8,1,1,90,80,1,94,2,"ruby, html, communication, mysql, google cloud"
8.2,0,3,0,90,4.4,1,1,86,78,1,88,9,"ruby, html, teamwork, mongodb, google cloud"
7.6,1,3,0,81,4.7,1,1,79,82,1,86,12,"ruby, css, leadership, mongodb, azure"
7.8,1,1,1,79,3.8,0,0,55,74,1,76,25,"c, angular, teamwork, django, azure"
8.3,2,2,2,76,4.6,0,1,55,71,1,82,18,"c++, html, communication, django, azure"
7.7,0,3,0,88,4.8,1,1,73,77,1,87,10,"ruby, html, problem-solving, django, ibm cloud"
8.1,2,3,2,86,4.7,1,1,84,84,1,91,2,"ruby, css, communication, nosql, aws"
7.9,2,3,2,90,4.8,1,0,71,62,1,87,8,"javascript, css, leadership, flask, azure"
8.1,1,2,0,77,4.8,1,1,80,87,1,87,9,"java, reactJs, problem-solving, flask, google cloud"
8.1,2,3,2,89,4.8,1,0,79,83,1,91,3,"javascript, expressjs, leadership, postgresql, aws"
8.1,1,1,0,68,4.4,0,0,58,86,1,79,23,"python, expressjs, problem-solving, oracle, ibm cloud"
6.5,1,1,0,88,4.0,1,1,58,70,1,76,21,"java, html, problem-solving, mongodb, ibm cloud"
6.8,0,1,0,72,4.0,1,1,80,65,1,74,24,"javascript, angular, leadership, oracle, azure"
7.8,1,1,0,90,4.3,0,1,69,84,1,84,16,"python, expressjs, problem-solving, mongodb, ibm cloud"
6.5,0,3,2,84,4.4,1,1,68,72,1,79,24,"java, reactJs, leadership, nosql, oracle cloud"
8.3,1,2,1,77,4.6,1,1,82,80,1,86,9,"c++, expressjs, leadership, flask, oracle cloud"
7.4,0,2,0,74,4.1,0,1,64,63,1,75,27,"ruby, reactJs, teamwork, oracle, azure"
8.4,0,2,3,82,4.4,1,1,77,88,1,86,12,"java, javascript, communication, mysql, oracle cloud"
6.8,1,2,0,80,3.8,0,1,77,80,1,78,22,"javascript, html, communication, postgresql, azure"
8.4,2,3,2,90,4.8,1,1,77,88,1,93,3,"java, reactjs, teamwork, mongodb, aws"
7.9,1,2,1,77,4.3,0,0,55,63,1,78,31,"ruby, reactJs, problem-solving, mongodb, ibm cloud"
8.5,1,3,2,90,4.8,1,1,80,85,1,92,5,"ruby, javascript, communication, nosql, azure"
7.6,2,3,1,89,4.5,1,0,72,84,1,88,11,"javascript, css, leadership, mysql, aws"
8.4,0,1,2,76,3.4,0,1,77,85,1,78,22,"c, html, communication, django, ibm cloud"
8.1,2,3,2,85,4.5,0,1,55,75,1,85,20,"c, nodejs, leadership, flask, aws"
8.3,1,3,3,90,4.8,1,1,67,85,1,90,11,"ruby, html, communication, nosql, aws"
7.5,1,3,0,85,4.6,1,1,80,69,1,85,16,"javascript, javascript, communication, sql, oracle cloud"
8.2,2,3,2,81,4.5,1,1,74,88,1,88,10,"python, css, communication, oracle, oracle cloud"
8.6,2,3,2,90,4.7,1,1,75,88,1,92,3,"python, html, leadership, django, ibm cloud"
7.5,0,2,1,74,4.5,1,1,77,73,1,80,30,"python, javascript, problem-solving, mongodb, aws"
8.2,1,3,1,86,4.3,1,1,71,85,1,87,10,"ruby, expressjs, leadership, mysql, ibm cloud"
8.6,1,3,2,87,4.8,1,1,75,85,1,91,1,"python, expressjs, teamwork, flask, azure"
7.8,0,3,2,89,4.7,1,1,72,88,1,88,6,"c++, expressjs, problem-solving, flask, aws"
6.7,1,1,1,67,4.7,0,1,81,64,1,77,23,"python, css, problem-solving, django, azure"
8.1,2,3,2,90,4.5,1,1,80,88,1,91,5,"javascript, html, leadership, nosql, oracle cloud"
